extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	anchor_a	anchor_b_conditioned	anchor_a_rank	anchor_b_rank	conditional_utility_median_residual_pearson	conditional_mse_improvement_median	fraction_genes_helped_conditionally	genes_evaluated	interpretation
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	ntd5	mcm2	11	15	0.0008933732256917043	0.00014454546839443028	0.6868475991649269	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	ntd5	pax3a	11	16	0.0008347348042275493	0.0001358198030293467	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	cdh1	12	1	0.002042966835941601	0.00034778227145032536	0.6889352818371608	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	fn1b	12	2	0.002505232006683289	0.0003658735069926866	0.6910229645093946	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	nsd2	12	3	0.002557369402669707	0.00047703574122909265	0.7056367432150313	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	tbx16l	12	4	0.0025812036711427844	0.00034116567569941747	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	rrbp1b	12	5	0.002191528530165243	0.0003689624036702366	0.6951983298538622	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	fn1a	12	6	0.002196002434586508	0.0003471996740893324	0.6889352818371608	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	znf185	12	7	0.0021547374670977115	0.0004319187597758012	0.7077244258872651	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	six7	12	8	0.0020986332653295525	0.0003848084494526005	0.6931106471816284	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	aurkb	12	9	0.002191545045209742	0.0003897433361277347	0.6910229645093946	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	hoxb9a	12	10	0.002739706643089479	0.00043968218879703036	0.7035490605427975	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	ntd5	12	11	0.002043361976048763	0.0003595339950491355	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	gata5	12	13	0.002114593275479776	0.0003528994277743336	0.6931106471816284	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	prmt1	12	14	0.0020840483109794278	0.00037564577958443257	0.6889352818371608	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	mcm2	12	15	0.0028362469661526446	0.00040544300171196923	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	sox11a	pax3a	12	16	0.002204956683047876	0.00041713149463357135	0.7035490605427975	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	cdh1	13	1	0.0005914641266591136	9.37607712998001e-05	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	fn1b	13	2	0.0006067245350525885	0.00011070080808678329	0.605427974947808	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	nsd2	13	3	0.0006316404325459879	9.786200267758449e-05	0.6075156576200418	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	tbx16l	13	4	0.0005710788326858118	0.0001094696769794179	0.6179540709812108	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	rrbp1b	13	5	0.0018610675869052962	0.00035334289251925943	0.697286012526096	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	fn1a	13	6	0.0005652412336375479	9.782159545806968e-05	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	znf185	13	7	0.000800218664739949	0.00013963882883849532	0.6283924843423799	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	six7	13	8	0.000585037570640011	0.00010029419624549285	0.6033402922755741	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	aurkb	13	9	0.0006362249799789499	0.00010371507945569625	0.6137787056367432	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	hoxb9a	13	10	0.0005516064305599033	0.00010133336118084424	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	ntd5	13	11	0.0005275748237858202	9.493456123621513e-05	0.5908141962421712	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	sox11a	13	12	0.0005232717828178579	8.948842949063618e-05	0.6179540709812108	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	prmt1	13	14	0.0007518885991807389	0.0001341791524768765	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	mcm2	13	15	0.0005652436839580499	8.98937782349285e-05	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	gata5	pax3a	13	16	0.0005670350323445372	9.817403110845557e-05	0.6033402922755741	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	cdh1	14	1	0.0007560360287940382	0.00016203905348000092	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	fn1b	14	2	0.000917007590976418	0.00018820806514595334	0.6993736951983298	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	nsd2	14	3	0.0006936389072603882	0.00014549962666854377	0.6764091858037579	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	tbx16l	14	4	0.0006752832468603365	0.00013612471562673978	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	rrbp1b	14	5	0.0005818155532693048	0.00013497853023305972	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	fn1a	14	6	0.0006234110132395387	0.0001354075445665348	0.6701461377870563	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	znf185	14	7	0.0008810428162192574	0.0001825640245213811	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	six7	14	8	0.000660842282880103	0.00013623225619807666	0.6826722338204593	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	aurkb	14	9	0.0011120012434319981	0.00018795642910574006	0.6951983298538622	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	hoxb9a	14	10	0.0007975258148002484	0.00015374205906965033	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	ntd5	14	11	0.0005982596452394073	0.00013047442215463612	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	sox11a	14	12	0.0006365528678559107	0.00014233887976791704	0.6722338204592901	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	gata5	14	13	0.00082382391096536	0.00017618053222001606	0.6910229645093946	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	mcm2	14	15	0.0009375281525714207	0.00016848628345705885	0.6764091858037579	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	prmt1	pax3a	14	16	0.0008183699511240539	0.00014302249759440278	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	cdh1	15	1	0.0007048429978075976	0.00011605900304823003	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	fn1b	15	2	0.0006048526760389361	0.00010287228315701558	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	nsd2	15	3	0.0012388850418169062	0.00022427225508239723	0.697286012526096	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	tbx16l	15	4	0.0005959685611539589	0.00010154112403232274	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	rrbp1b	15	5	0.0008385753900896908	0.00014431014168758693	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	fn1a	15	6	0.0005821177678793088	0.00010147613067587602	0.6659707724425887	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	znf185	15	7	0.0005829865465241946	9.619611396610717e-05	0.6555323590814196	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	six7	15	8	0.0005655605714837697	8.781127154589008e-05	0.6576200417536534	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	aurkb	15	9	0.0007697780612416077	0.0001248091475196389	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	hoxb9a	15	10	0.0006594154549637854	0.00010836820185472495	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	ntd5	15	11	0.0006500816656147546	0.00011223996297088368	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	sox11a	15	12	0.0012010866700720713	0.00017625717464890903	0.7035490605427975	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	gata5	15	13	0.0005417725403341622	9.016832576103084e-05	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	prmt1	15	14	0.0006844870606995818	0.00011982456779308093	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	mcm2	pax3a	15	16	0.0005823471840773475	9.903521081069955e-05	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	cdh1	16	1	0.0004755449775354359	9.761885357384426e-05	0.5720250521920668	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	fn1b	16	2	0.00039201942959653235	0.0001045658203776556	0.5594989561586639	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	nsd2	16	3	0.0004005228704393182	9.508488501797085e-05	0.5824634655532359	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	tbx16l	16	4	0.00048248739649814354	8.728806816538093e-05	0.5866388308977035	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	rrbp1b	16	5	0.0006494000805333383	0.0001262740200849155	0.5782881002087683	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	fn1a	16	6	0.0006195010847832583	0.0001307902018683471	0.5970772442588727	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	znf185	16	7	0.00048594224195017133	9.627601189760027e-05	0.5845511482254697	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	six7	16	8	0.00034433844036318995	9.598050124541568e-05	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	aurkb	16	9	0.0003150392102478916	8.262660915175912e-05	0.5636743215031316	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	hoxb9a	16	10	0.00041090807848331856	0.00011140039679358171	0.5887265135699373	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	ntd5	16	11	0.00044820967649264465	9.004417453106761e-05	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	sox11a	16	12	0.0006518465233362192	0.00011751380705760095	0.5949895615866388	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	gata5	16	13	0.0004287215311886694	9.306091298028063e-05	0.5741127348643006	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	prmt1	16	14	0.0007178980703718141	0.0001185719977599975	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E1_to_E2	6-somite	E1	E1→E2	10.0	0.75	pax3a	mcm2	16	15	0.00037077136835061975	9.050550321337836e-05	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	tuba8l2	1	2	0.0011577917761280004	0.00017801420367169474	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	fn1b	1	3	0.0011492657909401571	0.00015017935360928103	0.6450939457202505	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	rrbp1b	1	4	0.0013238887223606943	0.0001583140548253037	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	hoxc3a	1	5	0.0013525179575703261	0.00017419058539519527	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	nsd2	1	6	0.0014785410895744033	0.0002038905374868033	0.6910229645093946	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	tbx16l	1	7	0.0013070794489560833	0.00017183595222031167	0.6701461377870563	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	znf185	1	8	0.0021473702105710007	0.00031544409089434566	0.6951983298538622	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	fn1a	1	9	0.0010400125714581376	0.0001332836607289556	0.6409185803757829	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	six7	1	10	0.0012206299575820423	0.00016061677905152005	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	aurkb	1	11	0.0012197218247522734	0.00017782707747834858	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	meox1	1	12	0.0009963620097380443	0.0001514097046199092	0.651356993736952	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	gata5	1	13	0.00159941960403448	0.00020852972765084132	0.6784968684759917	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	msx1b	1	14	0.0011636540387153227	0.00015799656638787463	0.6784968684759917	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	bmp4	1	15	0.0011946158682398234	0.00016589627577745514	0.6722338204592901	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tagln2	nanos3	1	16	0.001176413277887256	0.00016079339725391661	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	tagln2	2	1	0.0020882256272173327	0.0002806948390745023	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	fn1b	2	3	0.0025312525625396654	0.00043832407981889143	0.7160751565762005	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	rrbp1b	2	4	0.0037997931893231085	0.0006082093636554653	0.7453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	hoxc3a	2	5	0.002107582964990251	0.00035851702980860267	0.6868475991649269	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	nsd2	2	6	0.0035912218051614986	0.0005218355430280375	0.7453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	tbx16l	2	7	0.0022565024391460464	0.00033949017026491113	0.7139874739039666	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	znf185	2	8	0.002498976152957799	0.0004718883771021032	0.7098121085594989	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	fn1a	2	9	0.002469310553766091	0.0002959989798073659	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	six7	2	10	0.0021481880456824254	0.00029627164416271	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	aurkb	2	11	0.0022484412063503156	0.00028143949357306575	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	meox1	2	12	0.002331006481618318	0.0003001860441148585	0.7181628392484343	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	gata5	2	13	0.0020457859672602385	0.00029260232283237486	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	msx1b	2	14	0.002171404351885453	0.0003085771110173663	0.7098121085594989	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	bmp4	2	15	0.00195601457318334	0.00026708889256082946	0.6931106471816284	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	tuba8l2	nanos3	2	16	0.002054789169252072	0.0002972399573450968	0.6993736951983298	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	tagln2	3	1	0.000782188696223915	0.00010168546852087901	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	tuba8l2	3	2	0.0014319868747246223	0.000168375025737022	0.6116910229645094	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	rrbp1b	3	4	0.0010734567232556225	8.276484097569092e-05	0.569937369519833	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	hoxc3a	3	5	0.0008829216665166284	0.00010504414539130869	0.569937369519833	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	nsd2	3	6	0.001106554991248787	0.0001184149686669217	0.5741127348643006	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	tbx16l	3	7	0.0021592443039024634	0.00022361187706521068	0.6388308977035491	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	znf185	3	8	0.0012155316584876452	0.00015089843628646182	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	fn1a	3	9	0.0011060470740775763	0.00011517270050592776	0.5741127348643006	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	six7	3	10	0.0009087329960627555	0.00010741533675076576	0.5678496868475992	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	aurkb	3	11	0.0009052394662936725	0.0001097987458393429	0.5803757828810021	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	meox1	3	12	0.001217359466889445	0.0001562692086014561	0.6137787056367432	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	gata5	3	13	0.0009139666515541878	0.00010535394365443485	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	msx1b	3	14	0.001187357674926004	0.00011535133672227471	0.6137787056367432	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	bmp4	3	15	0.0011060434905032501	0.00010828527637013474	0.5782881002087683	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	fn1b	nanos3	3	16	0.0009338803332504808	0.00010677741752534997	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	6s_E2_to_E1	6-somite	E2	E2→E1	0.1	1.0	rrbp1b	tagln2	4	1	0.002937520957859263	0.00048291000911931947	0.6993736951983298	479	lower conditional utility indicates greater substitution/redundancy
