fold	cohort	method	cells	ancestors	genes	rho_future_pooled	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	original_rho_future_pooled	residual_pearson_status	table	estimate	ci95_low	ci95_high	bootstrap_unit	replicates	original_estimate	status	observed	null_mean	null_ci_low	null_ci_high	empirical_p	permutations	ancestor_count	descendant_count	division_fraction	median_path_length	eligible	guard_stability_fraction	prediction_sha256	remaining_ancestors	remaining_descendants	removed_fraction	rho_future_disjoint	rho_future_full	rho_future_shared	gene	future_residual_pearson	final_pearson	final_spearman
B		B3_mean_developmental_correction									0.7084904313087463					per_gene																											rx3	0.06636469	0.023160465	0.0220237150961459
B		B3_mean_developmental_correction									0.8103222846984863					per_gene																											rxrgb	0.03337854	0.04745467	0.0515294773126106
B		B3_mean_developmental_correction									0.6933044791221619					per_gene																											sall1a	0.023344412	0.07440881	0.0697528270614375
B		B3_mean_developmental_correction									0.7868450880050659					per_gene																											sall3a	-0.011109134	0.02427972	0.0280334834333887
B		B3_mean_developmental_correction									1.007772445678711					per_gene																											sall3b	-0.06939233	0.27747494	0.257845265533469
B		B3_mean_developmental_correction									0.7771461009979248					per_gene																											sdc4	0.033391394	0.0263096	0.0275011610464893
B		B3_mean_developmental_correction									0.5434308052062988					per_gene																											sebox	0.31073037	0.15687919	0.1603201319497436
B		B3_mean_developmental_correction									1.3263354301452637					per_gene																											sept9a	6.951514e-09	-0.14505914	-0.139923372216033
B		B3_mean_developmental_correction									0.8073518872261047					per_gene																											shha	0.011871658	0.040614236	0.0325809392113574
B		B3_mean_developmental_correction									0.9615448713302612					per_gene																											si:ch211-106e7.2	0.01149808	-0.026380124	-0.0260007445940167
B		B3_mean_developmental_correction									0.76943439245224					per_gene																											si:ch211-113a14.18	1.2008093e-08	0.110310495	0.1071541201031426
B		B3_mean_developmental_correction									0.7817192077636719					per_gene																											si:ch211-114n24.6	0.0066194837	0.04367945	0.0374845791323034
B		B3_mean_developmental_correction									0.4870730638504028					per_gene																											si:ch211-155e24.3	-2.841681e-08	0.122975886	0.1398560575097072
B		B3_mean_developmental_correction									0.4340974986553192					per_gene																											si:ch211-161h7.4	0.0	0.06781888	0.0755266353324339
B		B3_mean_developmental_correction									0.4399257302284241					per_gene																											si:ch211-163l21.7	0.120276034	0.0074906736	0.0087717379932468
B		B3_mean_developmental_correction									0.782885730266571					per_gene																											si:dkey-108k21.14	0.0	0.065336384	0.0674172466635769
B		B3_mean_developmental_correction									0.4522935450077057					per_gene																											si:dkey-108k21.21	0.31958655	0.008434998	0.0076397175051754
B		B3_mean_developmental_correction									0.9997350573539734					per_gene																											si:dkey-261h17.1	-0.036585186	-0.14679807	-0.1572537149009028
B		B3_mean_developmental_correction									0.8092705011367798					per_gene																											si:dkey-261m9.12	-0.0020115855	0.14054793	0.1488864402889257
B		B3_mean_developmental_correction									0.5880240201950073					per_gene																											si:dkey-66i24.9	2.5540774e-09	0.0010555318	0.0015309698826686
B		B3_mean_developmental_correction									0.7278987765312195					per_gene																											si:dkey-68o6.5	0.0	0.025602492	0.0270206069284554
B		B3_mean_developmental_correction									0.678333044052124					per_gene																											si:dkey-92i17.2	-0.14885484	0.033836942	0.0156925461171163
B		B3_mean_developmental_correction									0.6376491785049438					per_gene																											six3b	0.032250214	0.08473936	0.0828119985732708
B		B3_mean_developmental_correction									1.2971266508102417					per_gene																											six4a	-0.0016871927	-0.081624456	-0.0779145947395602
B		B3_mean_developmental_correction									0.8078386187553406					per_gene																											six4b	0.008356616	0.12288296	0.1209122379472133
B		B3_mean_developmental_correction									0.9327121376991272					per_gene																											six7	-0.09958541	0.077688836	0.0805154036188932
B		B3_mean_developmental_correction									0.843349814414978					per_gene																											skia	-0.04190693	0.026467992	0.0372579630013821
B		B3_mean_developmental_correction									0.7107928991317749					per_gene																											skila	0.0	0.070856035	0.1062958278985828
B		B3_mean_developmental_correction									0.8928290605545044					per_gene																											skilb	-0.0019787238	0.11806505	0.1367935566783839
B		B3_mean_developmental_correction									1.1389037370681765					per_gene																											smtnl	0.0080515025	0.050925877	0.0565689594145022
B		B3_mean_developmental_correction									1.4841009378433228					per_gene																											snai1a	-0.005674789	0.15588051	0.0498354057313183
B		B3_mean_developmental_correction									0.8256213068962097					per_gene																											snai2	0.13169743	0.14326017	0.1750619638525279
B		B3_mean_developmental_correction									0.7022637128829956					per_gene																											snrpc	0.0	0.012901473	0.0252567885698188
B		B3_mean_developmental_correction									0.6855378746986389					per_gene																											snrpd3	0.1263307	0.002140647	0.0031590431855358
B		B3_mean_developmental_correction									0.7617522478103638					per_gene																											snrpg	0.045495104	0.010625861	0.0090009577780868
B		B3_mean_developmental_correction									0.587203860282898					per_gene																											sox10	0.09824375	-0.023933752	-0.0288165381244917
B		B3_mean_developmental_correction									1.0498727560043335					per_gene																											sox11a	-0.0008056749	0.37824553	0.3495191973447095
B		B3_mean_developmental_correction									0.6233150959014893					per_gene																											sox11b	0.104095615	-0.18473998	-0.2103451037606951
B		B3_mean_developmental_correction									0.8714686632156372					per_gene																											sox13	-0.16691443	0.10224153	0.0902455927997921
B		B3_mean_developmental_correction									0.7053256630897522					per_gene																											sox17	-0.030550567	0.05317475	0.0512245817604609
B		B3_mean_developmental_correction									1.3379172086715698					per_gene																											sox19a	-0.010024317	0.5673859	0.3947321554504875
B		B3_mean_developmental_correction									1.1508805751800537					per_gene																											sox3	0.21406502	0.3223892	0.2566173037864299
B		B3_mean_developmental_correction									1.4374741315841677					per_gene																											sox32	-0.006334684	0.2152649	0.1891644211767116
B		B3_mean_developmental_correction									1.0087394714355469					per_gene																											sox5	-0.01898832	-0.026134202	-0.0187474852803595
B		B3_mean_developmental_correction									0.6699238419532776					per_gene																											sp5a	0.031722628	-0.032969262	-0.0322442204283111
B		B3_mean_developmental_correction									1.328864812850952					per_gene																											sp5l	-0.012747316	-0.21613386	-0.2282027813108098
B		B3_mean_developmental_correction									0.4135859608650207					per_gene																											spon1b	0.20535822	0.010156096	0.0164414417493231
B		B3_mean_developmental_correction									0.7784057855606079					per_gene																											srp19	-0.040347423	0.0050261677	0.0099343455854019
B		B3_mean_developmental_correction									0.7851929664611816					per_gene																											srrm4	0.002655078	-0.012638731	-0.0058028304847414
B		B3_mean_developmental_correction									0.6704487204551697					per_gene																											stmn1a	3.1810245e-08	0.02583085	0.0382337103669814
B		B3_mean_developmental_correction									0.7398982644081116					per_gene																											stox1	7.9672425e-08	0.057071008	0.0426409484681882
B		B3_mean_developmental_correction									0.2208399623632431					per_gene																											supt16h	1.893346e-08	0.16853827	0.1416182519069772
B		B3_mean_developmental_correction									0.9882948994636536					per_gene																											syne2b	0.03710189	0.07030938	0.0705321168545978
B		B3_mean_developmental_correction									1.2770715951919556					per_gene																											tagln2	-0.012258672	-0.15689917	-0.1621960131670465
B		B3_mean_developmental_correction									0.4620500206947326					per_gene																											tbr1b	0.10782102	0.012655963	0.0121705707542819
B		B3_mean_developmental_correction									0.7873111367225647					per_gene																											tbx1	0.040862758	0.15466075	0.1322233113370972
B		B3_mean_developmental_correction									1.914886832237244					per_gene																											tbx16	1.4376909e-07	0.21338108	0.2095998733977302
B		B3_mean_developmental_correction									1.7149362564086914					per_gene																											tbx16l	0.0048528714	0.25084695	0.2139303173696242
B		B3_mean_developmental_correction									0.8022090196609497					per_gene																											tbx3b	0.023653692	-0.0063154893	-0.0107689502758427
B		B3_mean_developmental_correction									0.9353194236755372					per_gene																											tbx6	0.03327394	-0.0032190625	-0.0007693321000251
B		B3_mean_developmental_correction									2.0848147869110107					per_gene																											tbxta	-0.010674916	0.4640684	0.4496477779393839
B		B3_mean_developmental_correction									1.193567991256714					per_gene																											tbxtb	0.0037929562	0.11159506	0.1169427431073518
B		B3_mean_developmental_correction									0.5683798789978027					per_gene																											tcf3b	-0.17132843	0.58672243	0.6231400571628792
B		B3_mean_developmental_correction									1.0740766525268557					per_gene																											tcf7	-0.0016242294	-0.08932088	-0.0988264507246453
B		B3_mean_developmental_correction									1.0658217668533323					per_gene																											tcf7l1a	-2.5407587e-08	0.057693467	0.0696958871968652
B		B3_mean_developmental_correction									1.006456971168518					per_gene																											tcf7l1b	-0.008548488	0.23281145	0.223719375068777
B		B3_mean_developmental_correction									0.8539540767669678					per_gene																											tcf7l2	0.0052080005	-0.011532649	-0.012087555046084
B		B3_mean_developmental_correction									1.0429606437683103					per_gene																											tdgf1	-0.041035764	0.027298754	0.0264736270361286
B		B3_mean_developmental_correction									0.9026033878326416					per_gene																											tead1a	0.0027878052	0.08570885	0.087964314444794
B		B3_mean_developmental_correction									0.8073359727859497					per_gene																											tead1b	0.21438122	0.016862258	0.0186695937016268
B		B3_mean_developmental_correction									1.512344241142273					per_gene																											tfap2a	-0.0012790035	0.24900441	0.2354616040441089
B		B3_mean_developmental_correction									2.070261716842652					per_gene																											tfap2c	0.036111504	-0.09824282	-0.1095079370093393
B		B3_mean_developmental_correction									0.4536455273628235					per_gene																											tgif1	0.0	0.063874155	0.0739664229105491
B		B3_mean_developmental_correction									0.5557273626327515					per_gene																											tlcd5a	-0.002472971	-0.027981041	-0.0222479590076524
B		B3_mean_developmental_correction									0.7540633082389832					per_gene																											tmed10	-0.03178203	0.00019061202	-0.0014007155980046
B		B3_mean_developmental_correction									0.7649120688438416					per_gene																											tmed2	-0.17487334	0.03893221	0.0379753596243896
B		B3_mean_developmental_correction									1.1054362058639526					per_gene																											tp63	0.027711991	-0.059143137	-0.0565277625249104
B		B3_mean_developmental_correction									0.7178213596343994					per_gene																											tpx2	0.012000444	0.008768046	-0.0026813073747119
B		B3_mean_developmental_correction									0.6047472953796387					per_gene																											tram1	0.0	-0.041959208	-0.0392343555855316
B		B3_mean_developmental_correction									0.7197368741035461					per_gene																											trps1	0.0066910577	-0.02348996	-0.0284780138443343
B		B3_mean_developmental_correction									0.7422595024108887					per_gene																											tshz3b	0.08002242	-0.04556893	-0.043295414638381
B		B3_mean_developmental_correction									0.9545368552207948					per_gene																											tuba1a	0.00074880075	-0.036838286	-0.0358337473712472
B		B3_mean_developmental_correction									0.549401581287384					per_gene																											tuba8l	4.69739e-08	0.035239257	0.0346061719301999
B		B3_mean_developmental_correction									1.3981127738952637					per_gene																											tuba8l2	-0.13946865	-0.31948102	-0.3024234223886432
B		B3_mean_developmental_correction									0.3198717534542084					per_gene																											tuba8l4	0.0	0.27014506	0.2306708891411442
B		B3_mean_developmental_correction									0.4060451686382293					per_gene																											tubb2b	-5.526974e-08	0.07835796	0.0826037798610147
B		B3_mean_developmental_correction									0.4992088973522186					per_gene																											twist1a	-0.03817833	0.10155852	0.0942938641169405
B		B3_mean_developmental_correction									0.8170176148414612					per_gene																											twist2	-0.06252557	-0.029080467	-0.0119823496448468
B		B3_mean_developmental_correction									0.7549044489860535					per_gene																											ube2c	-0.028898511	-0.018991362	-0.0137463685896753
B		B3_mean_developmental_correction									0.2906340956687927					per_gene																											uhrf1	-6.638706e-08	0.25688207	0.2155725225183436
B		B3_mean_developmental_correction									1.0583542585372925					per_gene																											unc5b	0.00866859	-0.08479055	-0.0901210900386897
B		B3_mean_developmental_correction									0.802856981754303					per_gene																											uncx4.1	4.325573e-08	0.08652992	0.0926126674989438
B		B3_mean_developmental_correction									0.7143972516059875					per_gene																											unga	-0.13242084	0.107189536	0.1190038160675554
B		B3_mean_developmental_correction									0.7732690572738647					per_gene																											usf1	-0.015864257	0.0548816	0.0526200631959531
B		B3_mean_developmental_correction									1.5004652738571167					per_gene																											ved	0.07627083	-0.32115403	-0.3749659477571331
B		B3_mean_developmental_correction									0.9240792989730836					per_gene																											vgll4l	0.0	0.036710206	0.0278107439273638
B		B3_mean_developmental_correction									0.7825222611427307					per_gene																											vox	8.102223e-08	-0.029159494	-0.032179229435844
B		B3_mean_developmental_correction									0.6186440587043762					per_gene																											vrtn	0.0	0.24253647	0.3414641833123678
B		B3_mean_developmental_correction									0.6280708312988281					per_gene																											vsx2	0.12858045	-0.021598507	-0.0190564198514666
B		B3_mean_developmental_correction									1.202547550201416					per_gene																											wnt11f2	0.121594325	0.5290632	0.5252580363840955
B		B3_mean_developmental_correction									1.14899742603302					per_gene																											wnt8a	0.040098198	-0.09243021	-0.1001290853313218
B		B3_mean_developmental_correction									1.169887900352478					per_gene																											xbp1	0.0	0.12629831	0.0489222140983131
B		B3_mean_developmental_correction									0.7744793891906738					per_gene																											zbtb18	0.18096255	0.044213675	0.0467467310301099
B		B3_mean_developmental_correction									0.7970993518829346					per_gene																											zc4h2	0.101932645	-0.0025927592	-0.0026621384037464
B		B3_mean_developmental_correction									0.9689086079597472					per_gene																											zeb1a	0.041557737	-0.14470407	-0.1869446784002214
B		B3_mean_developmental_correction									1.0236414670944214					per_gene																											zeb1b	0.0008419165	-0.02874234	-0.0282833782793295
B		B3_mean_developmental_correction									0.7440650463104248					per_gene																											zeb2a	-0.000779129	0.020502126	0.023462634441754
B		B3_mean_developmental_correction									1.1606342792510986					per_gene																											zeb2b	0.0	-0.03808632	-0.045217820380827
B		B3_mean_developmental_correction									0.6725968718528748					per_gene																											zfand5a	-0.087316446	-0.123067975	-0.1291993416245049
B		B3_mean_developmental_correction									0.5956316590309143					per_gene																											zgc:113372	-0.15089647	0.009469269	0.0143482239993441
B		B3_mean_developmental_correction									0.6240452527999878					per_gene																											zgc:113424	0.17390198	-0.0049665435	-0.0061659479808373
B		B3_mean_developmental_correction									0.5889247059822083					per_gene																											zgc:174154	-0.10040421	0.03141968	0.0322298429105573
B		B3_mean_developmental_correction									0.7138016819953918					per_gene																											zgc:175088	-0.002166822	0.07865599	0.0878299104302864
B		B3_mean_developmental_correction									1.5189402103424072					per_gene																											zic2a	-0.007238873	0.22359829	0.2085375676038034
B		B3_mean_developmental_correction									1.0801500082015991					per_gene																											zic2b	-0.001482664	0.11890055	0.0589825609065691
B		B3_mean_developmental_correction									1.4653960466384888					per_gene																											zic3	0.001538707	-0.04590546	-0.0472131140607865
B		B3_mean_developmental_correction									0.6909719109535217					per_gene																											zmp:0000000624	-0.16078618	0.0015579251	0.0038189062078506
B		B3_mean_developmental_correction									0.8004971742630005					per_gene																											znf1004	-0.008863069	0.1844075	0.1380828893382123
B		B3_mean_developmental_correction									1.3522530794143677					per_gene																											znf185	0.13401191	0.02205001	0.01364013964415
B		B3_mean_developmental_correction									0.5816986560821533					per_gene																											znf576.2	-1.2918632e-07	0.08113233	0.1051420726908088
B		B3_mean_developmental_correction									0.7564812302589417					per_gene																											znfl2a	0.0	0.34879288	0.3726983707350728
B		B3_mean_developmental_correction									0.6647223234176636					per_gene																											zswim5	-0.04891145	0.45408747	0.4674047385425867
B		B4_anchor_only_temporal									0.909199357032776					per_gene																											ackr3b	0.41105953	0.36052066	0.365721533057917
B		B4_anchor_only_temporal									1.0475965738296509					per_gene																											acvr1ba	0.0	0.27586323	0.2981323708506953
B		B4_anchor_only_temporal									0.2869085967540741					per_gene																											add3b	0.31785163	0.29546818	0.2857124466363109
B		B4_anchor_only_temporal									0.4629063308238983					per_gene																											adka	0.0	0.36961043	0.4065752231187318
B		B4_anchor_only_temporal									1.6148227453231812					per_gene																											admp	0.0	-0.18090166	-0.2251912725792571
B		B4_anchor_only_temporal									0.6523929238319397					per_gene																											ahi1	0.333474	0.29863918	0.3095562303476206
B		B4_anchor_only_temporal									0.303536057472229					per_gene																											akap12b	0.28154793	0.17711543	0.1836158076141721
B		B4_anchor_only_temporal									0.9590666890144348					per_gene																											alcamb	0.37926242	0.44176993	0.3867075434425831
B		B4_anchor_only_temporal									0.675534725189209					per_gene																											aldob	0.0	0.32433137	0.2751391982469345
B		B4_anchor_only_temporal									0.3502660989761352					per_gene																											anp32e	0.316028	0.10223204	0.0791661125225981
B		B4_anchor_only_temporal									0.726102352142334					per_gene																											apex1	0.16813421	0.0005709253	0.0070056246235842
B		B4_anchor_only_temporal									1.1121035814285278					per_gene																											aplnra	0.4089902	0.38986453	0.3545750687336742
B		B4_anchor_only_temporal									0.7417736649513245					per_gene																											aplnrb	0.07878959	0.05170419	0.0643226996653908
B		B4_anchor_only_temporal									0.8746921420097351					per_gene																											apoc1	0.33802274	0.30345264	0.3055692924785392
B		B4_anchor_only_temporal									0.5137373805046082					per_gene																											arf5	0.121244624	0.0302989	0.046383774860049
B		B4_anchor_only_temporal									0.5052102208137512					per_gene																											arhgap5	0.2364322	0.009905125	0.0083090584558839
B		B4_anchor_only_temporal									0.7071347236633301					per_gene																											arl4aa	0.21871226	0.16540368	0.1490994437182132
B		B4_anchor_only_temporal									0.9752180576324464					per_gene																											arl4ab	0.31701216	0.36639944	0.2578010051216017
B		B4_anchor_only_temporal									1.014889121055603					per_gene																											arl4d	0.41190672	0.31759486	0.3320787324363715
B		B4_anchor_only_temporal									0.7526280879974365					per_gene																											arl6ip5a	0.30593833	0.03939105	0.03878861694043
B		B4_anchor_only_temporal									0.7663235068321228					per_gene																											aspm	0.19695167	0.041876294	0.0402322429899769
B		B4_anchor_only_temporal									0.6518280506134033					per_gene																											atf6	0.12936422	0.061174694	0.0716340007150779
B		B4_anchor_only_temporal									0.4854510426521301					per_gene																											atoh1c	0.24655858	0.08690429	0.0833427983541451
B		B4_anchor_only_temporal									0.7369993329048157					per_gene																											atp2b1a	0.1577014	0.121064164	0.1163547021496145
B		B4_anchor_only_temporal									0.3324003219604492					per_gene																											atrxl	0.32988027	0.03987294	0.0497824149891819
B		B4_anchor_only_temporal									0.5111443996429443					per_gene																											aurkb	0.11339134	0.16021375	0.1687500008247766
B		B4_anchor_only_temporal									0.8656226992607117					per_gene																											axin2	0.28966123	0.09975828	0.0790629638365302
B		B4_anchor_only_temporal									0.739467442035675					per_gene																											bach1b	0.19172798	0.021211216	0.0148675041048936
B		B4_anchor_only_temporal									1.340887427330017					per_gene																											bambia	0.31325918	0.16094981	0.1735015101018994
B		B4_anchor_only_temporal									0.6796231865882874					per_gene																											baz1b	0.15864132	0.18091016	0.1922089547403675
B		B4_anchor_only_temporal									0.6818698644638062					per_gene																											bcl2l1	0.12832557	0.04658789	0.0585033639352142
B		B4_anchor_only_temporal									0.6593903303146362					per_gene																											bhlha15	0.08624653	0.08406511	0.073938419556164
B		B4_anchor_only_temporal									0.6036734580993652					per_gene																											blf	0.48330647	0.018417746	0.0252881986056031
B		B4_anchor_only_temporal									1.5301426649093628					per_gene																											bmp2b	0.23127134	-0.2957699	-0.3110248759990811
B		B4_anchor_only_temporal									1.2045470476150513					per_gene																											bmp4	0.39455363	0.09563389	0.1011620228279851
B		B4_anchor_only_temporal									1.0930633544921875					per_gene																											bmp7a	0.45160165	0.47933045	0.4644114734437904
B		B4_anchor_only_temporal									0.33353191614151					per_gene																											brd2a	0.17287579	0.07165671	0.0604573696796837
B		B4_anchor_only_temporal									0.7493425011634827					per_gene																											btg2	0.3337831	0.23289153	0.2320897792850751
B		B4_anchor_only_temporal									0.6509262919425964					per_gene																											c1qbp	0.0	0.30866152	0.3342398263429298
B		B4_anchor_only_temporal									0.7284983396530151					per_gene																											C7H16orf87	0.06707265	0.008449285	0.0097616490198134
B		B4_anchor_only_temporal									0.7346382141113281					per_gene																											ca9	0.11586385	0.19548583	0.1783654512295756
B		B4_anchor_only_temporal									0.7176895141601562					per_gene																											casz1	0.25344262	0.034689844	0.0254282341452105
B		B4_anchor_only_temporal									0.5336149334907532					per_gene																											cbx3a	0.0	0.18703851	0.1903313262141271
B		B4_anchor_only_temporal									0.7849228382110596					per_gene																											cbx5	0.0	0.23813729	0.2166271356102242
B		B4_anchor_only_temporal									0.8053789138793945					per_gene																											ccne2	0.15218085	0.013939508	0.0145327229820089
B		B4_anchor_only_temporal									0.4758136570453644					per_gene																											ccnf	0.22269914	0.030599462	0.0145817371621945
B		B4_anchor_only_temporal									0.6494918465614319					per_gene																											ccng1	0.13853939	0.06076598	0.0759956543255699
B		B4_anchor_only_temporal									0.7168399691581726					per_gene																											cd63	0.13297567	0.02116284	0.0213805009123177
B		B4_anchor_only_temporal									0.5232486128807068					per_gene																											cdc14b	0.20532487	0.083259195	0.0720526159836554
B		B4_anchor_only_temporal									0.7104307413101196					per_gene																											cdc42ep4a	0.22976445	0.057992514	0.0608832542366408
B		B4_anchor_only_temporal									0.5629034638404846					per_gene																											cdca8	0.119352944	0.1565064	0.1634201615221236
B		B4_anchor_only_temporal									0.5549305081367493					per_gene																											cdh1	0.20463374	0.38966486	0.4251151335804697
B		B4_anchor_only_temporal									0.7714750170707703					per_gene																											cdh2	0.28950828	0.26952374	0.2813318258493977
B		B4_anchor_only_temporal									1.0499550104141235					per_gene																											cdh6	0.3307183	0.23856539	0.2091044933860429
B		B4_anchor_only_temporal									0.8091742396354675					per_gene																											cdkn1ca	0.24394156	0.27764162	0.1728462828386342
B		B4_anchor_only_temporal									0.30729740858078					per_gene																											cdt1	0.25976735	0.15391572	0.1445753776472895
B		B4_anchor_only_temporal									1.2793631553649902					per_gene																											cdx1a	0.4021144	0.25882003	0.271843227096181
B		B4_anchor_only_temporal									2.502903461456299					per_gene																											cdx4	0.0	0.15362294	0.1217278974554951
B		B4_anchor_only_temporal									0.5353999733924866					per_gene																											cenpf	0.0847812	0.14569512	0.1668427794146408
B		B4_anchor_only_temporal									0.6405852437019348					per_gene																											cfl1l	0.0	0.032909337	0.0494326117295646
B		B4_anchor_only_temporal									0.6580568552017212					per_gene																											chaf1a	0.3141556	-0.0014590049	0.0046067438454582
B		B4_anchor_only_temporal									2.236100912094116					per_gene																											chrd	0.4159702	-0.21731836	-0.0454533827889285
B		B4_anchor_only_temporal									0.7344791293144226					per_gene																											chst11	0.2771738	0.056828048	0.0545586099168471
B		B4_anchor_only_temporal									0.7514514923095703					per_gene																											cldnd	0.15122502	0.017959718	0.0220856904575535
B		B4_anchor_only_temporal									0.8740566968917847					per_gene																											clic4	0.15457045	0.25316536	0.2777638881931393
B		B4_anchor_only_temporal									0.7517544031143188					per_gene																											clocka	0.19876477	0.015123056	0.0121730668484762
B		B4_anchor_only_temporal									0.77290278673172					per_gene																											cmtm6	0.18512976	-0.038308024	-0.0416244836717504
B		B4_anchor_only_temporal									0.6500703692436218					per_gene																											cnmd	0.15401998	0.008932865	0.0092984516450997
B		B4_anchor_only_temporal									0.7223381996154785					per_gene																											cnn3a	0.11075349	0.07806237	0.0839973787382035
B		B4_anchor_only_temporal									0.7584273815155029					per_gene																											coq10b	0.14371012	0.06271436	0.0563608853220408
B		B4_anchor_only_temporal									2.02155876159668					per_gene																											crabp2b	0.0	0.30642813	0.3260112874112874
B		B4_anchor_only_temporal									0.8038087487220764					per_gene																											creb3l1	0.0	0.1314205	0.0894729159063189
B		B4_anchor_only_temporal									0.8163318634033203					per_gene																											creb3l2	0.29593357	0.20484428	0.1327007290749895
B		B4_anchor_only_temporal									0.7679561376571655					per_gene																											csrp1a	0.10124059	-0.06968538	-0.0551684806641414
B		B4_anchor_only_temporal									0.907736599445343					per_gene																											cst3	0.17069633	0.1896589	0.1692751110521441
B		B4_anchor_only_temporal									0.248693898320198					per_gene																											ctcf	0.18391791	0.2229829	0.2182660068828131
B		B4_anchor_only_temporal									0.8187069892883301					per_gene																											cth1	0.25554532	0.11222897	0.0901015826646535
B		B4_anchor_only_temporal									0.6573858857154846					per_gene																											CU570769.1	0.24078856	0.079539716	0.08208817905694
B		B4_anchor_only_temporal									0.6100860238075256					per_gene																											cux1a	0.19799846	0.019532276	0.0192433997494532
B		B4_anchor_only_temporal									0.6407544016838074					per_gene																											cxcl12b	0.15194513	0.08175122	0.0821476699039699
B		B4_anchor_only_temporal									0.8067315816879272					per_gene																											cxcr4a	0.2721379	0.06309853	0.0745846195944797
B		B4_anchor_only_temporal									1.2438335418701172					per_gene																											dact2	0.0	0.25626522	0.2705755593463978
B		B4_anchor_only_temporal									0.6189103722572327					per_gene																											dand5	0.2685055	-0.012640468	-0.0167220900995016
B		B4_anchor_only_temporal									0.815454363822937					per_gene																											dbx1a	0.16903412	0.19537242	0.1893497030045006
B		B4_anchor_only_temporal									1.9123287200927732					per_gene																											ddx4	0.0	0.37182435	0.4079104426104556
B		B4_anchor_only_temporal									0.659148097038269					per_gene																											dharma	0.10933299	0.03280759	0.018643964152394
B		B4_anchor_only_temporal									0.2689960896968841					per_gene																											dkc1	0.0	0.27408862	0.2291751279719279
B		B4_anchor_only_temporal									0.613831639289856					per_gene																											dkk1b	0.37053043	0.12135845	0.0998263245148162
B		B4_anchor_only_temporal									1.308812141418457					per_gene																											dld	0.3375872	0.6297916	0.6117493184463676
B		B4_anchor_only_temporal									0.2824636697769165					per_gene																											dlgap5	0.25627434	0.20729755	0.1943513774828618
B		B4_anchor_only_temporal									1.410942792892456					per_gene																											dlx3b	0.3729235	0.39345744	0.357024017480052
B		B4_anchor_only_temporal									0.5044849514961243					per_gene																											dmd	0.2135314	0.14230351	0.1464205077987282
B		B4_anchor_only_temporal									0.4500367641448974					per_gene																											dnmt3bb.2	0.4568615	0.14768152	0.1301898500211959
B		B4_anchor_only_temporal									0.9673123955726624					per_gene																											drll.2	0.4394042	0.40106812	0.3369247236194155
B		B4_anchor_only_temporal									0.8304479122161865					per_gene																											drll.3	0.2751889	0.22125666	0.1572824859148547
B		B4_anchor_only_temporal									0.5872080326080322					per_gene																											dscc1	0.23069473	0.02778821	0.0312107401219358
B		B4_anchor_only_temporal									0.6837489604949951					per_gene																											dync1li1	0.23905651	0.052079283	0.051281200592016
B		B4_anchor_only_temporal									1.089190125465393					per_gene																											dynll1	0.27151954	0.07514013	0.0875116956460861
B		B4_anchor_only_temporal									0.7499305009841919					per_gene																											dynll2b	0.18006676	0.08150651	0.0875443016484553
B		B4_anchor_only_temporal									0.7111894488334656					per_gene																											ednraa	0.19627026	0.020543419	0.0190904369924833
B		B4_anchor_only_temporal									0.8662280440330505					per_gene																											efna1a	0.16142927	0.23312442	0.2151021724094496
B		B4_anchor_only_temporal									0.8058100342750549					per_gene																											efnb2a	0.24384803	0.20935823	0.1866309414662219
B		B4_anchor_only_temporal									0.9592649936676024					per_gene																											efnb2b	0.35059398	0.41625902	0.4266081219956067
B		B4_anchor_only_temporal									0.7351728081703186					per_gene																											egln1b	0.18263702	0.09108648	0.0718617970359214
B		B4_anchor_only_temporal									0.4377882182598114					per_gene																											eif3ea	0.3085721	0.18324938	0.1785035164143264
B		B4_anchor_only_temporal									0.70107102394104					per_gene																											elavl3	0.22539881	0.045061015	0.0488521688785152
B		B4_anchor_only_temporal									1.0223041772842407					per_gene																											elf1	0.0511084	0.11974026	0.1265241290634821
B		B4_anchor_only_temporal									0.7603735327720642					per_gene																											elob	0.22171484	-0.029446552	-0.029154455339555
B		B4_anchor_only_temporal									0.6787722110748291					per_gene																											emid1	0.28999758	0.012631292	0.0096185563103585
B		B4_anchor_only_temporal									0.6431487798690796					per_gene																											emx2	0.23476037	0.0074357605	0.0046387783244666
B		B4_anchor_only_temporal									0.7582019567489624					per_gene																											emx3	0.20712447	0.0072582434	-0.0012814814978899
B		B4_anchor_only_temporal									0.7354190945625305					per_gene																											epcam	0.21324526	0.045307986	0.0332364267920882
B		B4_anchor_only_temporal									0.9036645889282228					per_gene																											epha2a	0.41527402	0.47850645	0.4044723361689656
B		B4_anchor_only_temporal									0.9843937158584596					per_gene																											ephb3a	0.40608436	0.36819944	0.3823031302941247
B		B4_anchor_only_temporal									0.9430277347564696					per_gene																											eppk1	0.13137527	0.071718045	0.065140143544772
B		B4_anchor_only_temporal									0.5223551392555237					per_gene																											erf	0.37528998	0.20140204	0.2065144736967244
B		B4_anchor_only_temporal									0.8929010629653931					per_gene																											esrra	0.2316187	0.14503151	0.1526524439122625
B		B4_anchor_only_temporal									1.0635573863983154					per_gene																											ets2	0.24009721	0.18196087	0.1154685479973402
