specimen_id	tumor	source_platform	target_platform	gene	target_bin_count	measured_anchor_count	hidden_shared_gene_count	IDW_spatial_pearson	MAP_spatial_pearson	delta_spatial_pearson_MAP_minus_IDW	IDW_log1p_RMSE	MAP_log1p_RMSE	delta_RMSE_MAP_minus_IDW	MAP_residual_pearson	MAP_gt_IDW_spatial_pearson	MAP_lt_IDW_log1p_RMSE	positive_MAP_residual_pearson
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCN1	582568	16	697	0.006575746406994	0.3073959719014694	0.3008202254944754	0.5686562023372054	0.374000489122842	-0.19465571321436337	0.7440766968030003	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCN2	582568	16	697	-0.0028436309967171	0.246139315986123	0.2489829469828401	0.4074499483959227	0.2290327377064107	-0.178417210689512	0.8320041189596358	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCNB1	582568	16	697	0.0024107046639226	0.1461130305266884	0.1437023258627658	0.2374613153820296	0.2162122482090538	-0.02124906717297581	0.423099233686897	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCND1	582568	16	697	-0.0031651579088433	0.050195401964382	0.0533605598732253	0.2030027824877706	0.1526179486234687	-0.0503848338643019	0.6568945878175674	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCND3	582568	16	697	-0.0001315694647985	-0.0001315694647985	0.0	0.1556957092740487	0.1556957092740487	0.0		False	False	False
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCNY	582568	16	697	0.0008701345374932	0.1317453860970125	0.1308752515595193	0.2787595621730607	0.2430205768596958	-0.03573898531336489	0.502464095835441	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCT2	582568	16	697	-0.0004410642451263	0.2466064496677308	0.2470475139128571	0.4398005960780462	0.4277473145687012	-0.012053281509345037	0.2913373474792795	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCT3	582568	16	697	-0.0011043174128252	0.2703920237826724	0.2714963411954976	0.5164698962879603	0.5076486076657117	-0.008821288622248513	0.253752764575204	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCT6A	582568	16	697	-0.0037898022426259	0.2593773576821866	0.2631671599248125	0.4272109326578153	0.4004294017201587	-0.026781530937656617	0.4052749456854985	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CCT8	582568	16	697	-0.0041652623111897	0.3069532282065038	0.31111849051769347	0.4945164691781279	0.4788014428856436	-0.015715026292484335	0.3229747844647424	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD151	582568	16	697	0.0012846475336686	0.1827042170055679	0.1814195694718993	0.3206557292935716	0.2267809033041104	-0.0938748259894612	0.7136608689345317	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD276	582568	16	697	-0.00018201231493	0.0613018001609644	0.0614838124758944	0.1908154652325008	0.1307049635650117	-0.0601105016674891	0.7261818371422473	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD2AP	582568	16	697	-0.0032659746823945	0.1636451594149176	0.16691113409731212	0.2806469069505496	0.2269924066091978	-0.0536545003413518	0.588173494360332	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD320	582568	16	697	-0.0011331739480546	0.0255543736969236	0.026687547644978202	0.1124902083463102	0.04901151571657	-0.0634786926297402	0.941059501972356	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD40	582568	16	697	-0.0002881087954761	0.0894638104440442	0.08975191923952029	0.1569919399975574	0.1166510150234612	-0.04034092497409619	0.6678228953365776	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD44	582568	16	697	-0.0080060426443381	0.2371555050455285	0.2451615476898666	0.2911027967933667	0.2361004500568213	-0.055002346736545416	0.5916444051991816	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD46	582568	16	697	-0.0024267875495086	0.2831315160194445	0.28555830356895306	0.3802520782530555	0.3477774505696371	-0.03247462768341841	0.4483603559023552	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD55	582568	16	697	0.0015228958785957	0.111607851373602	0.1100849554950063	0.3765449103885303	0.2842345194569143	-0.09231039093161597	0.6479693758305775	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD82	582568	16	697	-0.0018929218832269	0.165963197435325	0.1678561193185519	0.273281581160142	0.238881705987608	-0.03439987517253401	0.4995691692724865	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CD99	582568	16	697	-0.0018904062034974	0.1284679475775109	0.1303583537810083	0.3638070769581382	0.3389270122781841	-0.024880064679954073	0.4124797790025903	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CDC37	582568	16	697	0.0010721714014403	0.0959764026465107	0.0949042312450704	0.2960962676169859	0.2425458876918252	-0.05355037992516068	0.5741175710263684	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CDC73	582568	16	697	0.0020931372248182	0.0719206811351979	0.0698275439103797	0.2607030687257017	0.2319523927832506	-0.028750675942451093	0.4711312044064426	True	True	True
Benchmark_02	OV	Visium HD FFPE	Xenium 5K	CDK1	582568	16	697	-0.0005348185225713	0.0758161827557298	0.07635100127830109	0.1663977034210502	0.1219995977611252	-0.044398105659925	0.6813628561314327	True	True	True
