record_type	fold	train_embryo	test_embryo	cohort	method	method_label	gene	genes	cells	ancestor_families	descendant_cells	rho_future_pooled_frozen_raw	rho_future_pooled	future_residual_status	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	domain_gene_count	median_domain_dice	family_bootstrap_estimate	family_bootstrap_ci95_low	family_bootstrap_ci95_high	bootstrap_unit	family_bootstrap_replicates	trajectory_free_gene_rho	trajectory_aware_gene_rho	trajectory_delta_future_residual_pearson	trajectory_improved	evaluation_unit	confirmatory_non_anchor
gene_trajectory_comparison	B	E2	E1	full			creb3l2																						0.0	0.25251672	0.25251672	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			csrp1a																						0.16797201	-0.009102311	-0.177074321	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cst3																						0.14944509	0.2649238	0.11547870999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ctcf																						0.28017947	0.38727874	0.10709927000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cth1																						0.1854957	0.13220987	-0.053285830000000006	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			CU570769.1																						0.13990822	0.057651382	-0.082256838	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cux1a																						0.13327126	0.09673765	-0.03653361000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cxcl12b																						0.009341935	0.19613852	0.18679658500000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			cxcr4a																						0.2379572	0.2632685	0.02531130000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dact2																						0.42987743	0.6564103	0.22653287	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dand5																						0.04866464	0.11730323	0.06863859	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dbx1a																						0.11905867	0.24246792	0.12340925	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ddx4																						0.03389323	0.10811753	0.07422429999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dharma																						0.035120554	0.01319485	-0.021925703999999997	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dkc1																						0.22470063	0.31724759999999996	0.09254696999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dkk1b																						0.27993235	0.2394857	-0.04044665	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dld																						-0.20840141	0.434167	0.64256841	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dlgap5																						0.15306555	0.26100555	0.10793999999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dlx3b																						0.2437284	0.46705982	0.22333142	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dmd																						0.13846423	0.18285084	0.04438660999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dnmt3bb.2																						0.28117242	0.33438393	0.05321151000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			drll.2																						0.04879651	0.45198770000000005	0.40319119000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			drll.3																						0.19967100000000002	0.34557858	0.14590758	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dscc1																						0.1538635	0.09811286	-0.05575063999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dync1li1																						0.15830766	0.1256259	-0.032681759999999976	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dynll1																						0.21650387	0.18949783	-0.02700603999999998	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			dynll2b																						0.16416022	0.16523004	0.001069819999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ednraa																						0.09438548	0.054951865	-0.03943361499999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			efna1a																						0.10894172	0.26737946	0.15843774	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			efnb2a																						0.16234744	0.3252171	0.16286965999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			efnb2b																						0.44440913	0.6124036999999999	0.1679945699999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			egln1b																						0.15609498	0.14856324	-0.007531739999999981	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			eif3ea																						0.05307015	0.17118296	0.11811280999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			elavl3																						0.13725767	0.10608696	-0.031170710000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			elf1																						0.08236065	0.116778225	0.034417575000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			elob																						0.13692756	0.12308651	-0.013841050000000008	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			emid1																						0.20999739	0.11961015	-0.09038724000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			emx2																						0.22562644	0.25573593	0.03010948999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			emx3																						0.16251749	0.14194635	-0.020571139999999988	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			epcam																						0.1571585	0.14522672	-0.011931780000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			epha2a																						0.42018265	0.5618618000000001	0.1416791500000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ephb3a																						0.4928706	0.62324864	0.13037804000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			eppk1																						0.15124209	0.14241229	-0.008829799999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			erf																						0.17100267	0.30391768	0.13291501000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			esrra																						0.16102645	0.39413562	0.23310917000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ets2																						0.3136683	0.31523886	0.0015705599999999986	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			etv2																						0.16051827	0.20725931	0.04674104000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			etv4																						0.42342879999999994	0.5820395	0.1586107000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			etv5a																						0.16808061	0.21355414	0.04547353000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			etv5b																						0.42898339999999996	0.53155863	0.10257523000000007	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			eve1																						-0.15188444	0.8269431	0.97882754	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			f11r.1																						0.039978307000000005	0.026228575	-0.013749732000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fbln2																						0.0	0.20332576	0.20332576	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fezf2																						-0.0680112	0.24097012	0.30898132	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fgf8a																						0.23455570000000003	0.43046940000000006	0.19591370000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			flrt3																						0.10313576	0.30296767	0.19983191	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fn1a																						0.28613457	0.6211371	0.33500253	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fn1b																						0.32116193	0.5813139	0.26015197000000007	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fnbp1l																						0.08923433	0.06952621	-0.019708119999999996	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fosab																						0.19593434	0.22193997	0.026005629999999974	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxa																						0.20234285	0.31538394	0.11304108999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxa2																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxa3																						0.0	0.3172705	0.3172705	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxb1a																						-0.46487984	0.45056057	0.91544041	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxb1b																						0.03140967	0.18693079	0.15552112	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxc1a																						0.45338547	0.66583407	0.21244859999999993	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxc1b																						0.33185159999999997	0.41981430000000003	0.08796270000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxd3																						0.19721071	0.69901925	0.50180854	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxd5																						0.19612275	0.43465576	0.23853301	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxg1a																						0.37839466	0.21655068	-0.16184398	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxh1																						0.10885263	0.6790647	0.57021207	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxi1																						0.16795439999999998	0.49323779999999995	0.3252834	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxn2b																						-0.11503929	0.20778286	0.32282215000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxo1a																						0.11413368	0.12943210000000002	0.015298420000000021	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxp1b																						0.15561391	0.17946751	0.023853600000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			foxp2																						0.07964539999999999	0.21192239	0.13227698999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			frmd4ba																						0.034122445	0.09781616	0.063693715	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fscn1a																						-0.103956774	0.3703864	0.47434317400000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fzd7a																						-0.08787198	0.59146845	0.67934043	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fzd7b																						0.21247332	0.36187252	0.14939919999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			fzd8a																						-0.1841742	0.49800485	0.68217905	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gadd45gip1																						0.09995016	0.08718304	-0.012767119999999993	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gapdh																						0.24681275	0.26019210000000004	0.01337935000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gata2a																						0.0018800527	0.6569425999999999	0.6550625472999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gata3																						0.07935885	0.23598716	0.15662831	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gata6																						0.18268153	0.4296695	0.24698796999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gbx1																						0.19200693	0.34161693	0.14961	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gcm2																						0.16310824	0.13796401	-0.02514422999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gfi1aa																						0.04768831	0.04412378	-0.0035645299999999963	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gli1																						-0.1690424	0.20808629999999997	0.3771287	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gli2a																						0.07421749	0.25570506	0.18148757	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gmnn																						0.012712016999999999	0.19434804	0.181636023	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gpr137bb																						0.0820493	0.031708653999999996	-0.05034064600000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			grhl1																						0.20197657	0.32914162	0.12716505000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			grhl2b																						0.12601921	0.09966988	-0.02634932999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			gsc																						0.08100722	0.23117155	0.15016433	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			h1-0																						0.010238664	0.0	-0.010238664	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hdlbpa																						0.14483523	0.18822035	0.04338512	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			helb																						0.17786284	0.32931155	0.15144871000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hells																						0.24027736	0.36557707	0.12529971	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her1																						-0.12854633	0.25033924	0.37888557	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her11																						0.09583219	0.27288932	0.17705713	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her12																						0.16839008	0.18701799	0.018627909999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her2																						0.14946410000000002	0.19961987	0.05015576999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her3																						0.05185639	0.22503036	0.17317397	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her5																						-0.07413231	-0.032275908	0.04185640200000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her6																						-0.25604308	-0.19955091	0.05649216999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her7																						0.12190179	0.5589742	0.43707240999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her8a																						-0.19698037	0.6198508	0.81683117	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			her9																						0.00097470114	0.034329485	0.03335478386	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hes6																						0.08683049	0.07765346	-0.009177030000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hesx1																						0.1182588	0.19302887	0.07477007	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hic1l																						-0.06764229	0.10518315	0.17282544	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			higd1a																						0.12346186	0.09814552	-0.025316340000000007	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hivep2a																						0.27135990000000004	0.23192470000000004	-0.039435200000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxb1b																						0.12052061	0.19195989	0.07143928	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxb7a																						0.14130329	0.12789494	-0.013408349999999986	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxb8a																						0.15458047	0.24874808	0.09416761000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxb9a																						0.20429736	0.21326977	0.008972409999999986	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxc3a																						0.11092675	0.11085063	-7.611999999999897e-05	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxc6a																						0.0	0.0	0.0	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hoxc8a																						0.19877185	0.13256648	-0.06620537000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			hsp90aa1.2																						0.1611318	0.21774803	0.05661623000000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			id3																						0.18433361	0.64060104	0.4562674299999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			igf2bp1																						0.38506436	0.47246906	0.0874047	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			igfbp1a																						0.17652574	0.13240033	-0.044125409999999976	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			irf2a																						0.20052709	0.23887245	0.038345359999999995	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			irx1b																						-0.28075966	0.13594945	0.41670911	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			irx3a																						0.1898894	0.18697973	-0.002909670000000003	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			irx5a																						0.20752628	0.12651467	-0.08101161000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			irx7																						-0.032810092	0.6616864	0.694496492	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ism1																						0.37993774	0.41943905	0.039501309999999956	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			itga6a																						0.14615254	0.13230428	-0.013848260000000001	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			itgb5																						0.29942614	0.53886867	0.23944253000000004	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			itm2cb																						-0.013294911999999999	0.21841443	0.23170934199999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			jcada																						0.08544026	0.38255098	0.29711072	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kank1a																						0.1461063	0.17271408	0.026607779999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kazald2																						0.16015793	0.3549257	0.19476777	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kdrl																						0.14946729	0.12215081	-0.027316480000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kif15																						0.07369506	0.0	-0.07369506	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kirrel3l																						0.29513323	0.46588209999999997	0.17074886999999994	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf17																						0.089884385	0.0	-0.089884385	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf2a																						0.25823	0.5351116	0.2768816	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf2b																						0.23171778	0.50110334	0.26938556	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf3																						-0.12971412	0.4227058	0.55241992	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf7a																						0.0780524	0.034449402000000004	-0.04360299799999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			klf8																						0.27633345	0.48141660000000003	0.20508315000000005	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			kmt5aa																						0.05583931	0.106019385	0.05018007499999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			krt4																						0.40507862	0.42919493	0.024116309999999974	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			krt8																						0.33798775	0.45011666	0.11212891000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			krt99																						0.23885281	0.18567884	-0.05317396999999999	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lamb1a																						-0.38580328	0.35698763	0.7427909100000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lamc1																						0.56439954	0.60530883	0.04090928999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lamp2																						0.1366348	0.25963253	0.12299772999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lbx2																						0.31078249999999996	0.3400295	0.029247000000000023	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lef1																						-0.14177528	0.34174344	0.48351872	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lft1																						0.053334445	0.34571946	0.29238501499999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lft2																						0.2708987	0.28787714	0.016978439999999984	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lgals3b																						0.15157546	0.16962879999999997	0.018053339999999973	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lhfpl6																						0.0029787153000000004	0.21615809	0.2131793747	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lhx1a																						0.27713332	0.40257946	0.12544613999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lhx5																						0.19209006	0.63605183	0.44396177	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lima1a																						-0.101455666	0.55186	0.653315666	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lmnb1																						0.18796846	0.27816409999999997	0.09019563999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lmo2																						0.20380488	0.21056503	0.0067601499999999926	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lmo4a																						0.25817126	0.45953593	0.20136466999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lratb.1																						0.15612456	0.26400745	0.10788288999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			lratd1																						0.0707955	0.053687975	-0.017107525	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mab21l2																						0.13783164	0.047225684000000004	-0.090605956	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mad1l1																						0.037481625	0.15005398	0.11257235500000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			map1lc3b																						-0.062341902000000005	0.3465959	0.408937802	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			map2k6																						0.22746928	0.23635986	0.008890580000000009	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcama																						0.01374314	-0.038819112	-0.052562252000000004	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcm2																						0.10853809	0.23692723	0.12838913999999998	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcm3																						0.07082601	0.1833108	0.11248479	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcm4																						0.10625764	0.22627597	0.12001832999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcm5																						0.19207655	0.0	-0.19207655	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mcm7																						0.31089196	0.42910624	0.11821428	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mef2d																						0.11030910000000001	0.14614601	0.035836909999999986	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			meis1b																						0.5133803	0.47704878	-0.036331520000000006	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			meis2a																						0.09713674	0.015596878	-0.081539862	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			meis3																						0.07160559	0.31552600000000003	0.24392041000000003	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			meox1																						0.14173618	0.20496333	0.06322715000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mespaa																						0.008095067	-0.026249446000000003	-0.034344513	False	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mespab																						0.35016240000000004	0.61207336	0.26191095999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mgst3b																						-0.08878229	0.0	0.08878229	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mibp2																						0.09155511	0.13440093	0.04284582000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mixl1																						0.5472528	0.5936164	0.04636360000000006	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mki67																						0.23217912	0.23770462	0.0055255000000000165	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mns1																						0.12502901	0.24625388	0.12122487000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			msgn1																						0.4836324000000001	0.7793068	0.2956743999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			msx1b																						0.115225665	0.32699686	0.211771195	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			msx3																						-0.06924816	0.5230579000000001	0.5923060600000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mycb																						0.07153878	0.15389119	0.08235241000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mych																						0.20018327	0.38131854	0.18113527	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mycla																						0.13222422	0.33062857	0.19840435	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			myclb																						0.12789996	0.20507371	0.07717374999999999	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			mycn																						-0.16486874	0.090572655	0.255441395	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			myf5																						-0.05546922	0.31767216	0.37314137999999997	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			myod1																						0.19768457	0.23038293	0.03269836000000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			nanog																						0.0008055339	0.19533195	0.19452641610000002	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			nap1l1																						0.23392886	0.3341821	0.10025324	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			nasp																						0.048747458	0.13649125	0.08774379200000001	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			ncapd2																						-0.15581833	-0.12349163	0.0323267	True	gene_within_directional_target_embryo	True
gene_trajectory_comparison	B	E2	E1	full			nckap5l																						0.1358166	0.18098998	0.045173379999999985	True	gene_within_directional_target_embryo	True
